"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1121","test_saucedemo_price_validation","api","Fri Apr 17 08:24:27 UTC 2026","broken","Fri Apr 17 08:24:28 UTC 2026","","test_cart_price_validation","",""
"","365","test_create_user_ddt[DongChan Lee-QA Lead-201]","api","Fri Apr 17 08:24:23 UTC 2026","passed","Fri Apr 17 08:24:23 UTC 2026","","test_api_ddt","",""
"","8160","test_fast_checkout_with_api_login","api","Fri Apr 17 08:24:30 UTC 2026","passed","Fri Apr 17 08:24:38 UTC 2026","","test_checkout_hybrid","",""
"","897","test_cart_badge","api","Fri Apr 17 08:24:25 UTC 2026","passed","Fri Apr 17 08:24:26 UTC 2026","","test_cart_badge","",""
"","10773","test_filter_category[Screwdriver]","api","Fri Apr 17 08:25:14 UTC 2026","broken","Fri Apr 17 08:25:25 UTC 2026","","test_filter_hand_tools","",""
"","489","test_login_and_get_info","api","Fri Apr 17 08:24:20 UTC 2026","passed","Fri Apr 17 08:24:21 UTC 2026","","login_test","",""
"","10782","test_filter_category[Safety Gear]","api","Fri Apr 17 08:27:41 UTC 2026","broken","Fri Apr 17 08:27:52 UTC 2026","","test_filter_hand_tools","",""
"","11152","test_filter_category[Chisels]","api","Fri Apr 17 08:25:37 UTC 2026","broken","Fri Apr 17 08:25:48 UTC 2026","","test_filter_hand_tools","",""
"","10737","test_filter_category[Show only eco-friendly products]","api","Fri Apr 17 08:28:38 UTC 2026","broken","Fri Apr 17 08:28:49 UTC 2026","","test_filter_hand_tools","",""
"","10749","test_filter_category[Grinder]","api","Fri Apr 17 08:26:11 UTC 2026","broken","Fri Apr 17 08:26:22 UTC 2026","","test_filter_hand_tools","",""
"","10774","test_filter_category[Saw]","api","Fri Apr 17 08:26:34 UTC 2026","broken","Fri Apr 17 08:26:44 UTC 2026","","test_filter_hand_tools","",""
"","10768","test_filter_category[Storage Solutions]","api","Fri Apr 17 08:27:19 UTC 2026","broken","Fri Apr 17 08:27:30 UTC 2026","","test_filter_hand_tools","",""
"","343","test_1_update_user","api","Fri Apr 17 08:24:24 UTC 2026","passed","Fri Apr 17 08:24:25 UTC 2026","","test_api_put_delete","",""
"","1054","test_saucedemo_checkout_e2e","api","Fri Apr 17 08:24:39 UTC 2026","broken","Fri Apr 17 08:24:40 UTC 2026","","test_commerce_e2e","",""
"","10779","test_filter_category[Other]","api","Fri Apr 17 08:28:04 UTC 2026","broken","Fri Apr 17 08:28:15 UTC 2026","","test_filter_hand_tools","",""
"","1068","test_drop_box_sort","api","Fri Apr 17 08:29:04 UTC 2026","passed","Fri Apr 17 08:29:05 UTC 2026","","test_sorting","",""
"","360","test_create_user_and_verify_db","api","Fri Apr 17 08:28:49 UTC 2026","passed","Fri Apr 17 08:28:49 UTC 2026","","test_integration","",""
"","353","test_create_new_user","api","Fri Apr 17 08:24:24 UTC 2026","passed","Fri Apr 17 08:24:24 UTC 2026","","test_api_post","",""
"","10707","test_filter_category[ForgeFlex Tools]","api","Fri Apr 17 08:28:15 UTC 2026","broken","Fri Apr 17 08:28:26 UTC 2026","","test_filter_hand_tools","",""
"","355","test_create_user_ddt[Hacker#@#!@-DROP TABLE users;-201]","api","Fri Apr 17 08:24:23 UTC 2026","passed","Fri Apr 17 08:24:24 UTC 2026","","test_api_ddt","",""
"","536","test_saucedemo_login_negative[-secret_sauce-Username is required]","api","Fri Apr 17 08:28:52 UTC 2026","passed","Fri Apr 17 08:28:52 UTC 2026","","test_negative_login","",""
" TC-01: 정상 로그인 시 200 OK와 토큰을 발급받는지 확인한다.(로그인 통과)","230","test_login_success","api","Fri Apr 17 08:24:21 UTC 2026","passed","Fri Apr 17 08:24:21 UTC 2026","","postman_test","",""
"","10776","test_filter_category[Sander]","api","Fri Apr 17 08:26:22 UTC 2026","broken","Fri Apr 17 08:26:33 UTC 2026","","test_filter_hand_tools","",""
