"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC-03: 발금받은 토큰(카드키)으로 내 정보를 성공적으로 조회한다.(토큰 연동해서 내 정보 조회 통과)","326","test_get_my_info_with_token","api","Tue Mar 24 14:13:43 UTC 2026","passed","Tue Mar 24 14:13:44 UTC 2026","","postman_test","",""
"","1439","test_google_search_autotesting","tests","Tue Mar 24 14:14:08 UTC 2026","passed","Tue Mar 24 14:14:09 UTC 2026","","test_google","",""
"","926","test_saucedemo_checkout_e2e","api","Tue Mar 24 14:13:58 UTC 2026","passed","Tue Mar 24 14:13:58 UTC 2026","","test_commerce_e2e","",""
"","1577","test_google_search_pytyon","tests","Tue Mar 24 14:14:05 UTC 2026","passed","Tue Mar 24 14:14:07 UTC 2026","","test_google","",""
"","348","test_login_and_get_info","api","Tue Mar 24 14:13:42 UTC 2026","passed","Tue Mar 24 14:13:43 UTC 2026","","login_test","",""
"","1037","test_saucedemo_price_validation","api","Tue Mar 24 14:13:46 UTC 2026","passed","Tue Mar 24 14:13:47 UTC 2026","","test_cart_price_validation","",""
"","921","test_saucedemo_login_negative[locked_out_user-secret_sauce-Sorry, this user has been locked out]","api","Tue Mar 24 14:13:59 UTC 2026","passed","Tue Mar 24 14:14:00 UTC 2026","","test_negative_login","",""
"","1074","test_checkout","api","Tue Mar 24 14:13:48 UTC 2026","passed","Tue Mar 24 14:13:49 UTC 2026","","test_checkout","",""
"","0","test_verify_user_in_local_db","api","Tue Mar 24 14:13:44 UTC 2026","passed","Tue Mar 24 14:13:44 UTC 2026","","postman_test","",""
"","849","test_full_e2e_scenario","api","Tue Mar 24 14:13:41 UTC 2026","passed","Tue Mar 24 14:13:42 UTC 2026","","e2e_test","",""
"","1520","test_google_selenium","tests","Tue Mar 24 14:14:04 UTC 2026","passed","Tue Mar 24 14:14:05 UTC 2026","","test_google","",""
"","513","test_saucedemo_login_negative[standard_user-wrong_pw_123-Username and password do not match any user in this service]","api","Tue Mar 24 14:14:00 UTC 2026","passed","Tue Mar 24 14:14:01 UTC 2026","","test_negative_login","",""
"여러 가지 로그인 실패 상황(Edge Case)을 하나의 코드로 검증한다.","168","test_login_multiple_failures[TC-04: \ube44\ubc00\ubc88\ud638 \ud2c0\ub9bc-emilys-wrongpass-400]","api","Tue Mar 24 14:13:44 UTC 2026","passed","Tue Mar 24 14:13:44 UTC 2026","","postman_test","",""
" TC-01: 정상 로그인 시 200 OK와 토큰을 발급받는지 확인한다.(로그인 통과)","167","test_login_success","api","Tue Mar 24 14:13:43 UTC 2026","passed","Tue Mar 24 14:13:43 UTC 2026","","postman_test","",""
"","950","test_drop_box_sort","api","Tue Mar 24 14:14:02 UTC 2026","passed","Tue Mar 24 14:14:03 UTC 2026","","test_sorting","",""
"","7941","test_fast_checkout_with_api_login","api","Tue Mar 24 14:13:49 UTC 2026","passed","Tue Mar 24 14:13:57 UTC 2026","","test_checkout_hybrid","",""
"여러 가지 로그인 실패 상황(Edge Case)을 하나의 코드로 검증한다.","157","test_login_multiple_failures[TC-05: \uc874\uc7ac\ud558\uc9c0 \uc54a\ub294 \uc720\uc800-ghost_user-emilyspass-400]","api","Tue Mar 24 14:13:44 UTC 2026","passed","Tue Mar 24 14:13:44 UTC 2026","","postman_test","",""
"","1323","test_cart_badge","api","Tue Mar 24 14:13:44 UTC 2026","passed","Tue Mar 24 14:13:46 UTC 2026","","test_cart_badge","",""
"","486","test_saucedemo_login_negative[-secret_sauce-Username is required]","api","Tue Mar 24 14:14:01 UTC 2026","passed","Tue Mar 24 14:14:02 UTC 2026","","test_negative_login","",""
"TC-02: 비밀번호가 틀렸을 때 400 에러와 안내 메시지가 오는지 확인한다.(비밀번호 에러 방어 통과)","164","test_login_fail_wrong_password","api","Tue Mar 24 14:13:43 UTC 2026","passed","Tue Mar 24 14:13:43 UTC 2026","","postman_test","",""
"여러 가지 로그인 실패 상황(Edge Case)을 하나의 코드로 검증한다.","164","test_login_multiple_failures[TC-06: \ube44\ubc00\ubc88\ud638 \ube48\uce78-emilys--400]","api","Tue Mar 24 14:13:44 UTC 2026","passed","Tue Mar 24 14:13:44 UTC 2026","","postman_test","",""
"","164","test_login_fail","api","Tue Mar 24 14:13:43 UTC 2026","passed","Tue Mar 24 14:13:43 UTC 2026","","login_test","",""
