"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","464","test_saucedemo_login_negative[-secret_sauce-Username is required]","api","Mon Mar 23 16:02:17 UTC 2026","passed","Mon Mar 23 16:02:18 UTC 2026","","test_negative_login","",""
"여러 가지 로그인 실패 상황(Edge Case)을 하나의 코드로 검증한다.","69","test_login_multiple_failures[TC-05: \uc874\uc7ac\ud558\uc9c0 \uc54a\ub294 \uc720\uc800-ghost_user-emilyspass-400]","api","Mon Mar 23 16:02:09 UTC 2026","passed","Mon Mar 23 16:02:09 UTC 2026","","postman_test","",""
"","173","test_login_and_get_info","api","Mon Mar 23 16:02:08 UTC 2026","passed","Mon Mar 23 16:02:08 UTC 2026","","login_test","",""
"","973","test_saucedemo_price_validation","api","Mon Mar 23 16:02:11 UTC 2026","passed","Mon Mar 23 16:02:12 UTC 2026","","test_cart_price_validation","",""
"","1","test_verify_user_in_local_db","api","Mon Mar 23 16:02:09 UTC 2026","passed","Mon Mar 23 16:02:09 UTC 2026","","postman_test","",""
"","1553","test_google_search_pytyon","tests","Mon Mar 23 16:02:22 UTC 2026","passed","Mon Mar 23 16:02:23 UTC 2026","","test_google","",""
"","882","test_drop_box_sort","api","Mon Mar 23 16:02:18 UTC 2026","passed","Mon Mar 23 16:02:19 UTC 2026","","test_sorting","",""
"","1096","test_cart_badge","api","Mon Mar 23 16:02:09 UTC 2026","passed","Mon Mar 23 16:02:11 UTC 2026","","test_cart_badge","",""
"","350","test_full_e2e_scenario","api","Mon Mar 23 16:02:26 UTC 2026","passed","Mon Mar 23 16:02:27 UTC 2026","","e2e_test","",""
"TC-03: 발금받은 토큰(카드키)으로 내 정보를 성공적으로 조회한다.(토큰 연동해서 내 정보 조회 통과)","160","test_get_my_info_with_token","api","Mon Mar 23 16:02:09 UTC 2026","passed","Mon Mar 23 16:02:09 UTC 2026","","postman_test","",""
"","1523","test_google_search_autotesting","tests","Mon Mar 23 16:02:24 UTC 2026","passed","Mon Mar 23 16:02:25 UTC 2026","","test_google","",""
"","1950","test_google_selenium","tests","Mon Mar 23 16:02:20 UTC 2026","passed","Mon Mar 23 16:02:21 UTC 2026","","test_google","",""
"TC-02: 비밀번호가 틀렸을 때 400 에러와 안내 메시지가 오는지 확인한다.(비밀번호 에러 방어 통과)","87","test_login_fail_wrong_password","api","Mon Mar 23 16:02:09 UTC 2026","passed","Mon Mar 23 16:02:09 UTC 2026","","postman_test","",""
"","934","test_saucedemo_checkout_e2e","api","Mon Mar 23 16:02:14 UTC 2026","passed","Mon Mar 23 16:02:15 UTC 2026","","test_commerce_e2e","",""
"여러 가지 로그인 실패 상황(Edge Case)을 하나의 코드로 검증한다.","92","test_login_multiple_failures[TC-06: \ube44\ubc00\ubc88\ud638 \ube48\uce78-emilys--400]","api","Mon Mar 23 16:02:09 UTC 2026","passed","Mon Mar 23 16:02:09 UTC 2026","","postman_test","",""
"","69","test_login_fail","api","Mon Mar 23 16:02:08 UTC 2026","passed","Mon Mar 23 16:02:09 UTC 2026","","login_test","",""
"","511","test_saucedemo_login_negative[locked_out_user-secret_sauce-Sorry, this user has been locked out]","api","Mon Mar 23 16:02:15 UTC 2026","passed","Mon Mar 23 16:02:16 UTC 2026","","test_negative_login","",""
"여러 가지 로그인 실패 상황(Edge Case)을 하나의 코드로 검증한다.","84","test_login_multiple_failures[TC-04: \ube44\ubc00\ubc88\ud638 \ud2c0\ub9bc-emilys-wrongpass-400]","api","Mon Mar 23 16:02:09 UTC 2026","passed","Mon Mar 23 16:02:09 UTC 2026","","postman_test","",""
"","1053","test_saucedemo_login_negative[standard_user-wrong_pw_123-Username and password do not match any user in this service]","api","Mon Mar 23 16:02:16 UTC 2026","passed","Mon Mar 23 16:02:17 UTC 2026","","test_negative_login","",""
"","1005","test_checkout","api","Mon Mar 23 16:02:12 UTC 2026","passed","Mon Mar 23 16:02:13 UTC 2026","","test_checkout","",""
" TC-01: 정상 로그인 시 200 OK와 토큰을 발급받는지 확인한다.(로그인 통과)","76","test_login_success","api","Mon Mar 23 16:02:09 UTC 2026","passed","Mon Mar 23 16:02:09 UTC 2026","","postman_test","",""
