"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1107","test_saucedemo_price_validation","api","Thu Apr 16 16:09:10 UTC 2026","broken","Thu Apr 16 16:09:11 UTC 2026","","test_cart_price_validation","",""
"여러 가지 로그인 실패 상황(Edge Case)을 하나의 코드로 검증한다.","90","test_login_multiple_failures[TC-05: \uc874\uc7ac\ud558\uc9c0 \uc54a\ub294 \uc720\uc800-ghost_user-emilyspass-400]","api","Thu Apr 16 16:09:06 UTC 2026","passed","Thu Apr 16 16:09:07 UTC 2026","","postman_test","",""
"","339","test_login_and_get_info","api","Thu Apr 16 16:09:05 UTC 2026","passed","Thu Apr 16 16:09:06 UTC 2026","","login_test","",""
"","10748","test_filter_category[Show only eco-friendly products]","api","Thu Apr 16 16:13:22 UTC 2026","broken","Thu Apr 16 16:13:32 UTC 2026","","test_filter_hand_tools","",""
"","1493","test_google_search_autotesting","tests","Thu Apr 16 16:13:53 UTC 2026","passed","Thu Apr 16 16:13:55 UTC 2026","","test_google","",""
"","1","test_verify_user_in_local_db","api","Thu Apr 16 16:09:07 UTC 2026","broken","Thu Apr 16 16:09:07 UTC 2026","","postman_test","",""
"","10826","test_filter_category[Wrench]","api","Thu Apr 16 16:09:47 UTC 2026","broken","Thu Apr 16 16:09:58 UTC 2026","","test_filter_hand_tools","",""
"","10791","test_filter_category[Drill]","api","Thu Apr 16 16:11:29 UTC 2026","broken","Thu Apr 16 16:11:39 UTC 2026","","test_filter_hand_tools","",""
"","900","test_cart_badge","api","Thu Apr 16 16:09:09 UTC 2026","passed","Thu Apr 16 16:09:10 UTC 2026","","test_cart_badge","",""
"여러 가지 로그인 실패 상황(Edge Case)을 하나의 코드로 검증한다.","226","test_login_multiple_failures[TC-04: \ube44\ubc00\ubc88\ud638 \ud2c0\ub9bc-emilys-wrongpass-400]","api","Thu Apr 16 16:09:06 UTC 2026","passed","Thu Apr 16 16:09:06 UTC 2026","","postman_test","",""
"","594","test_saucedemo_login_negative[-secret_sauce-Username is required]","api","Thu Apr 16 16:13:35 UTC 2026","passed","Thu Apr 16 16:13:36 UTC 2026","","test_negative_login","",""
"","10836","test_filter_category[Screwdriver]","api","Thu Apr 16 16:09:58 UTC 2026","broken","Thu Apr 16 16:10:09 UTC 2026","","test_filter_hand_tools","",""
"","10807","test_filter_category[Other]","api","Thu Apr 16 16:12:48 UTC 2026","broken","Thu Apr 16 16:12:59 UTC 2026","","test_filter_hand_tools","",""
"","10820","test_filter_category[Hammer]","api","Thu Apr 16 16:09:24 UTC 2026","broken","Thu Apr 16 16:09:35 UTC 2026","","test_filter_hand_tools","",""
"여러 가지 로그인 실패 상황(Edge Case)을 하나의 코드로 검증한다.","217","test_login_multiple_failures[TC-06: \ube44\ubc00\ubc88\ud638 \ube48\uce78-emilys--400]","api","Thu Apr 16 16:09:07 UTC 2026","passed","Thu Apr 16 16:09:07 UTC 2026","","postman_test","",""
"","10851","test_filter_category[Fasteners]","api","Thu Apr 16 16:12:36 UTC 2026","broken","Thu Apr 16 16:12:47 UTC 2026","","test_filter_hand_tools","",""
