"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","950","test_saucedemo_checkout_e2e","api","Mon Apr 13 14:26:33 UTC 2026","passed","Mon Apr 13 14:26:34 UTC 2026","","test_commerce_e2e","",""
"여러 가지 로그인 실패 상황(Edge Case)을 하나의 코드로 검증한다.","68","test_login_multiple_failures[TC-04: \ube44\ubc00\ubc88\ud638 \ud2c0\ub9bc-emilys-wrongpass-400]","api","Mon Apr 13 14:26:20 UTC 2026","passed","Mon Apr 13 14:26:20 UTC 2026","","postman_test","",""
"","1002","test_saucedemo_price_validation","api","Mon Apr 13 14:26:22 UTC 2026","passed","Mon Apr 13 14:26:23 UTC 2026","","test_cart_price_validation","",""
"","693","test_cart_badge","api","Mon Apr 13 14:26:21 UTC 2026","passed","Mon Apr 13 14:26:21 UTC 2026","","test_cart_badge","",""
" TC-01: 정상 로그인 시 200 OK와 토큰을 발급받는지 확인한다.(로그인 통과)","75","test_login_success","api","Mon Apr 13 14:26:20 UTC 2026","passed","Mon Apr 13 14:26:20 UTC 2026","","postman_test","",""
"","10730","test_search_product","api","Mon Apr 13 14:26:37 UTC 2026","broken","Mon Apr 13 14:26:48 UTC 2026","","test_search_product","",""
"","65","test_login_fail","api","Mon Apr 13 14:26:20 UTC 2026","passed","Mon Apr 13 14:26:20 UTC 2026","","login_test","",""
"","500","test_full_e2e_scenario","api","Mon Apr 13 14:26:19 UTC 2026","passed","Mon Apr 13 14:26:19 UTC 2026","","e2e_test","",""
"","520","test_saucedemo_login_negative[locked_out_user-secret_sauce-Sorry, this user has been locked out]","api","Mon Apr 13 14:26:34 UTC 2026","passed","Mon Apr 13 14:26:35 UTC 2026","","test_negative_login","",""
"여러 가지 로그인 실패 상황(Edge Case)을 하나의 코드로 검증한다.","69","test_login_multiple_failures[TC-06: \ube44\ubc00\ubc88\ud638 \ube48\uce78-emilys--400]","api","Mon Apr 13 14:26:20 UTC 2026","passed","Mon Apr 13 14:26:20 UTC 2026","","postman_test","",""
"","1417","test_google_search_autotesting","tests","Mon Apr 13 14:26:53 UTC 2026","passed","Mon Apr 13 14:26:55 UTC 2026","","test_google","",""
"","947","test_drop_box_sort","api","Mon Apr 13 14:26:48 UTC 2026","passed","Mon Apr 13 14:26:49 UTC 2026","","test_sorting","",""
"","529","test_saucedemo_login_negative[standard_user-wrong_pw_123-Username and password do not match any user in this service]","api","Mon Apr 13 14:26:35 UTC 2026","passed","Mon Apr 13 14:26:36 UTC 2026","","test_negative_login","",""
"","1","test_verify_user_in_local_db","api","Mon Apr 13 14:26:20 UTC 2026","passed","Mon Apr 13 14:26:20 UTC 2026","","postman_test","",""
"","1063","test_checkout","api","Mon Apr 13 14:26:23 UTC 2026","passed","Mon Apr 13 14:26:24 UTC 2026","","test_checkout","",""
"TC-03: 발금받은 토큰(카드키)으로 내 정보를 성공적으로 조회한다.(토큰 연동해서 내 정보 조회 통과)","118","test_get_my_info_with_token","api","Mon Apr 13 14:26:20 UTC 2026","passed","Mon Apr 13 14:26:20 UTC 2026","","postman_test","",""
"","140","test_login_and_get_info","api","Mon Apr 13 14:26:19 UTC 2026","passed","Mon Apr 13 14:26:20 UTC 2026","","login_test","",""
"여러 가지 로그인 실패 상황(Edge Case)을 하나의 코드로 검증한다.","71","test_login_multiple_failures[TC-05: \uc874\uc7ac\ud558\uc9c0 \uc54a\ub294 \uc720\uc800-ghost_user-emilyspass-400]","api","Mon Apr 13 14:26:20 UTC 2026","passed","Mon Apr 13 14:26:20 UTC 2026","","postman_test","",""
"","493","test_saucedemo_login_negative[-secret_sauce-Username is required]","api","Mon Apr 13 14:26:36 UTC 2026","passed","Mon Apr 13 14:26:37 UTC 2026","","test_negative_login","",""
"","7798","test_fast_checkout_with_api_login","api","Mon Apr 13 14:26:25 UTC 2026","passed","Mon Apr 13 14:26:32 UTC 2026","","test_checkout_hybrid","",""
"","1333","test_google_search_pytyon","tests","Mon Apr 13 14:26:52 UTC 2026","passed","Mon Apr 13 14:26:53 UTC 2026","","test_google","",""
"","1491","test_google_selenium","tests","Mon Apr 13 14:26:50 UTC 2026","passed","Mon Apr 13 14:26:51 UTC 2026","","test_google","",""
"TC-02: 비밀번호가 틀렸을 때 400 에러와 안내 메시지가 오는지 확인한다.(비밀번호 에러 방어 통과)","72","test_login_fail_wrong_password","api","Mon Apr 13 14:26:20 UTC 2026","passed","Mon Apr 13 14:26:20 UTC 2026","","postman_test","",""
