"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10723","test_filter_category[Saw]","api","Thu Apr 16 07:38:58 UTC 2026","broken","Thu Apr 16 07:39:09 UTC 2026","","test_filter_hand_tools","",""
"","10719","test_search_product","api","Thu Apr 16 07:41:15 UTC 2026","broken","Thu Apr 16 07:41:26 UTC 2026","","test_search_product","",""
"","122","test_2_delete_user","api","Thu Apr 16 07:36:52 UTC 2026","passed","Thu Apr 16 07:36:52 UTC 2026","","test_api_put_delete","",""
"","992","test_saucedemo_price_validation","api","Thu Apr 16 07:36:54 UTC 2026","passed","Thu Apr 16 07:36:55 UTC 2026","","test_cart_price_validation","",""
"","10723","test_filter_category[Hand Saw]","api","Thu Apr 16 07:37:17 UTC 2026","broken","Thu Apr 16 07:37:28 UTC 2026","","test_filter_hand_tools","",""
"TC-03: 발금받은 토큰(카드키)으로 내 정보를 성공적으로 조회한다.(토큰 연동해서 내 정보 조회 통과)","336","test_get_my_info_with_token","api","Thu Apr 16 07:36:50 UTC 2026","passed","Thu Apr 16 07:36:50 UTC 2026","","postman_test","",""
"","10701","test_filter_category[Power Tools]","api","Thu Apr 16 07:39:20 UTC 2026","broken","Thu Apr 16 07:39:31 UTC 2026","","test_filter_hand_tools","",""
"","500","test_saucedemo_login_negative[standard_user-wrong_pw_123-Username and password do not match any user in this service]","api","Thu Apr 16 07:41:13 UTC 2026","passed","Thu Apr 16 07:41:14 UTC 2026","","test_negative_login","",""
"","10700","test_filter_category[Other]","api","Thu Apr 16 07:40:27 UTC 2026","broken","Thu Apr 16 07:40:38 UTC 2026","","test_filter_hand_tools","",""
"","1","test_verify_user_in_local_db","api","Thu Apr 16 07:36:51 UTC 2026","passed","Thu Apr 16 07:36:51 UTC 2026","","postman_test","",""
"","10703","test_filter_category[Workbench]","api","Thu Apr 16 07:39:54 UTC 2026","broken","Thu Apr 16 07:40:05 UTC 2026","","test_filter_hand_tools","",""
"","363","test_login_and_get_info","api","Thu Apr 16 07:36:48 UTC 2026","passed","Thu Apr 16 07:36:49 UTC 2026","","login_test","",""
"","208","test_create_user_ddt[Newbie--201]","api","Thu Apr 16 07:36:51 UTC 2026","passed","Thu Apr 16 07:36:51 UTC 2026","","test_api_ddt","",""
"","10704","test_filter_category[Show only eco-friendly products]","api","Thu Apr 16 07:41:01 UTC 2026","broken","Thu Apr 16 07:41:12 UTC 2026","","test_filter_hand_tools","",""
" TC-01: 정상 로그인 시 200 OK와 토큰을 발급받는지 확인한다.(로그인 통과)","253","test_login_success","api","Thu Apr 16 07:36:49 UTC 2026","passed","Thu Apr 16 07:36:50 UTC 2026","","postman_test","",""
"","203","test_create_user_ddt[DongChan Lee-QA Lead-201]","api","Thu Apr 16 07:36:51 UTC 2026","passed","Thu Apr 16 07:36:51 UTC 2026","","test_api_ddt","",""
"","10714","test_filter_category[Grinder]","api","Thu Apr 16 07:38:36 UTC 2026","broken","Thu Apr 16 07:38:46 UTC 2026","","test_filter_hand_tools","",""
"","10710","test_filter_category[Chisels]","api","Thu Apr 16 07:38:02 UTC 2026","broken","Thu Apr 16 07:38:13 UTC 2026","","test_filter_hand_tools","",""
"","511","test_saucedemo_login_negative[locked_out_user-secret_sauce-Sorry, this user has been locked out]","api","Thu Apr 16 07:41:12 UTC 2026","passed","Thu Apr 16 07:41:13 UTC 2026","","test_negative_login","",""
"","10727","test_filter_category[Wrench]","api","Thu Apr 16 07:37:29 UTC 2026","broken","Thu Apr 16 07:37:39 UTC 2026","","test_filter_hand_tools","",""
"","1299","test_google_search_autotesting","tests","Thu Apr 16 07:41:31 UTC 2026","passed","Thu Apr 16 07:41:32 UTC 2026","","test_google","",""
"","10713","test_filter_category[MightyCraft Hardware]","api","Thu Apr 16 07:40:50 UTC 2026","broken","Thu Apr 16 07:41:00 UTC 2026","","test_filter_hand_tools","",""
"여러 가지 로그인 실패 상황(Edge Case)을 하나의 코드로 검증한다.","160","test_login_multiple_failures[TC-04: \ube44\ubc00\ubc88\ud638 \ud2c0\ub9bc-emilys-wrongpass-400]","api","Thu Apr 16 07:36:50 UTC 2026","passed","Thu Apr 16 07:36:50 UTC 2026","","postman_test","",""
"","1031","test_checkout","api","Thu Apr 16 07:36:55 UTC 2026","passed","Thu Apr 16 07:36:56 UTC 2026","","test_checkout","",""
"","8033","test_fast_checkout_with_api_login","api","Thu Apr 16 07:36:57 UTC 2026","passed","Thu Apr 16 07:37:05 UTC 2026","","test_checkout_hybrid","",""
"","10721","test_filter_category[Pliers]","api","Thu Apr 16 07:37:51 UTC 2026","broken","Thu Apr 16 07:38:02 UTC 2026","","test_filter_hand_tools","",""
"","10670","test_filter_category[Sander]","api","Thu Apr 16 07:38:47 UTC 2026","broken","Thu Apr 16 07:38:58 UTC 2026","","test_filter_hand_tools","",""
"","10710","test_filter_category[Screwdriver]","api","Thu Apr 16 07:37:40 UTC 2026","broken","Thu Apr 16 07:37:51 UTC 2026","","test_filter_hand_tools","",""
"","10703","test_filter_category[Tool Belts]","api","Thu Apr 16 07:39:32 UTC 2026","broken","Thu Apr 16 07:39:42 UTC 2026","","test_filter_hand_tools","",""
"","466","test_full_e2e_scenario","api","Thu Apr 16 07:36:48 UTC 2026","passed","Thu Apr 16 07:36:48 UTC 2026","","e2e_test","",""
"","211","test_create_user_ddt[Hacker#@#!@-DROP TABLE users;-201]","api","Thu Apr 16 07:36:51 UTC 2026","passed","Thu Apr 16 07:36:52 UTC 2026","","test_api_ddt","",""
"여러 가지 로그인 실패 상황(Edge Case)을 하나의 코드로 검증한다.","163","test_login_multiple_failures[TC-06: \ube44\ubc00\ubc88\ud638 \ube48\uce78-emilys--400]","api","Thu Apr 16 07:36:51 UTC 2026","passed","Thu Apr 16 07:36:51 UTC 2026","","postman_test","",""
"","10717","test_filter_category[Measures]","api","Thu Apr 16 07:38:13 UTC 2026","broken","Thu Apr 16 07:38:24 UTC 2026","","test_filter_hand_tools","",""
"","10714","test_filter_category[Storage Solutions]","api","Thu Apr 16 07:39:43 UTC 2026","broken","Thu Apr 16 07:39:53 UTC 2026","","test_filter_hand_tools","",""
