"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","449","test_fast_checkout_with_api_login","api","Fri Apr 17 06:54:53 UTC 2026","failed","Fri Apr 17 06:54:53 UTC 2026","","test_checkout_hybrid","",""
"","10722","test_filter_category[Hand Tools]","api","Fri Apr 17 06:56:13 UTC 2026","broken","Fri Apr 17 06:56:24 UTC 2026","","test_filter_hand_tools","",""
"","209","test_create_user_ddt[Newbie--201]","api","Fri Apr 17 06:54:47 UTC 2026","passed","Fri Apr 17 06:54:47 UTC 2026","","test_api_ddt","",""
"","10738","test_filter_category[Drill]","api","Fri Apr 17 06:56:58 UTC 2026","broken","Fri Apr 17 06:57:09 UTC 2026","","test_filter_hand_tools","",""
"여러 가지 로그인 실패 상황(Edge Case)을 하나의 코드로 검증한다.","74","test_login_multiple_failures[TC-04: \ube44\ubc00\ubc88\ud638 \ud2c0\ub9bc-emilys-wrongpass-400]","api","Fri Apr 17 06:54:46 UTC 2026","passed","Fri Apr 17 06:54:46 UTC 2026","","postman_test","",""
"","589","test_full_e2e_scenario","api","Fri Apr 17 06:54:45 UTC 2026","broken","Fri Apr 17 06:54:46 UTC 2026","","e2e_test","",""
"","10713","test_filter_category[Sander]","api","Fri Apr 17 06:56:36 UTC 2026","broken","Fri Apr 17 06:56:46 UTC 2026","","test_filter_hand_tools","",""
"","221","test_create_user_and_verify_db","api","Fri Apr 17 06:59:01 UTC 2026","passed","Fri Apr 17 06:59:01 UTC 2026","","test_integration","",""
"","10730","test_filter_category[Tool Belts]","api","Fri Apr 17 06:57:21 UTC 2026","broken","Fri Apr 17 06:57:31 UTC 2026","","test_filter_hand_tools","",""
"","459","test_saucedemo_login_negative[-secret_sauce-Username is required]","api","Fri Apr 17 06:59:03 UTC 2026","passed","Fri Apr 17 06:59:04 UTC 2026","","test_negative_login","",""
