"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1018","test_drop_box_sort","api","Thu Apr 16 12:40:00 UTC 2026","passed","Thu Apr 16 12:40:01 UTC 2026","","test_sorting","",""
"","10774","test_filter_category[Hand Saw]","api","Thu Apr 16 12:35:48 UTC 2026","broken","Thu Apr 16 12:35:59 UTC 2026","","test_filter_hand_tools","",""
"","517","test_saucedemo_login_negative[-secret_sauce-Username is required]","api","Thu Apr 16 12:39:47 UTC 2026","passed","Thu Apr 16 12:39:48 UTC 2026","","test_negative_login","",""
"","351","test_create_user_ddt[Hacker#@#!@-DROP TABLE users;-201]","api","Thu Apr 16 12:35:20 UTC 2026","passed","Thu Apr 16 12:35:20 UTC 2026","","test_api_ddt","",""
"","10783","test_filter_category[Hand Tools]","api","Thu Apr 16 12:36:56 UTC 2026","broken","Thu Apr 16 12:37:06 UTC 2026","","test_filter_hand_tools","",""
"","10770","test_filter_category[Storage Solutions]","api","Thu Apr 16 12:38:15 UTC 2026","broken","Thu Apr 16 12:38:25 UTC 2026","","test_filter_hand_tools","",""
"","1539","test_google_search_autotesting","tests","Thu Apr 16 12:40:05 UTC 2026","passed","Thu Apr 16 12:40:06 UTC 2026","","test_google","",""
"","10743","test_filter_category[Power Tools]","api","Thu Apr 16 12:37:52 UTC 2026","broken","Thu Apr 16 12:38:03 UTC 2026","","test_filter_hand_tools","",""
"","595","test_saucedemo_login_negative[locked_out_user-secret_sauce-Sorry, this user has been locked out]","api","Thu Apr 16 12:39:45 UTC 2026","passed","Thu Apr 16 12:39:46 UTC 2026","","test_negative_login","",""
"","10766","test_filter_category[Hammer]","api","Thu Apr 16 12:35:37 UTC 2026","broken","Thu Apr 16 12:35:47 UTC 2026","","test_filter_hand_tools","",""
"여러 가지 로그인 실패 상황(Edge Case)을 하나의 코드로 검증한다.","227","test_login_multiple_failures[TC-04: \ube44\ubc00\ubc88\ud638 \ud2c0\ub9bc-emilys-wrongpass-400]","api","Thu Apr 16 12:35:17 UTC 2026","passed","Thu Apr 16 12:35:18 UTC 2026","","postman_test","",""
"","10753","test_filter_category[Chisels]","api","Thu Apr 16 12:36:33 UTC 2026","broken","Thu Apr 16 12:36:44 UTC 2026","","test_filter_hand_tools","",""
"","1100","test_saucedemo_price_validation","api","Thu Apr 16 12:35:23 UTC 2026","passed","Thu Apr 16 12:35:24 UTC 2026","","test_cart_price_validation","",""
"","352","test_create_user_ddt[Newbie--201]","api","Thu Apr 16 12:35:19 UTC 2026","passed","Thu Apr 16 12:35:20 UTC 2026","","test_api_ddt","",""
"","345","test_create_user_ddt[DongChan Lee-QA Lead-201]","api","Thu Apr 16 12:35:19 UTC 2026","passed","Thu Apr 16 12:35:19 UTC 2026","","test_api_ddt","",""
"여러 가지 로그인 실패 상황(Edge Case)을 하나의 코드로 검증한다.","225","test_login_multiple_failures[TC-05: \uc874\uc7ac\ud558\uc9c0 \uc54a\ub294 \uc720\uc800-ghost_user-emilyspass-400]","api","Thu Apr 16 12:35:18 UTC 2026","passed","Thu Apr 16 12:35:18 UTC 2026","","postman_test","",""
"","8375","test_fast_checkout_with_api_login","api","Thu Apr 16 12:35:26 UTC 2026","passed","Thu Apr 16 12:35:34 UTC 2026","","test_checkout_hybrid","",""
"여러 가지 로그인 실패 상황(Edge Case)을 하나의 코드로 검증한다.","713","test_login_multiple_failures[TC-06: \ube44\ubc00\ubc88\ud638 \ube48\uce78-emilys--400]","api","Thu Apr 16 12:35:18 UTC 2026","passed","Thu Apr 16 12:35:19 UTC 2026","","postman_test","",""
"","10763","test_filter_category[Workbench]","api","Thu Apr 16 12:38:26 UTC 2026","broken","Thu Apr 16 12:38:37 UTC 2026","","test_filter_hand_tools","",""
"","10765","test_filter_category[Drill]","api","Thu Apr 16 12:37:41 UTC 2026","broken","Thu Apr 16 12:37:52 UTC 2026","","test_filter_hand_tools","",""
"","10747","test_filter_category[Show only eco-friendly products]","api","Thu Apr 16 12:39:34 UTC 2026","broken","Thu Apr 16 12:39:44 UTC 2026","","test_filter_hand_tools","",""
"","767","test_full_e2e_scenario","api","Thu Apr 16 12:35:14 UTC 2026","passed","Thu Apr 16 12:35:15 UTC 2026","","e2e_test","",""
"","10758","test_filter_category[ForgeFlex Tools]","api","Thu Apr 16 12:39:11 UTC 2026","broken","Thu Apr 16 12:39:22 UTC 2026","","test_filter_hand_tools","",""
"","10739","test_filter_category[Fasteners]","api","Thu Apr 16 12:38:48 UTC 2026","broken","Thu Apr 16 12:38:59 UTC 2026","","test_filter_hand_tools","",""
"","10786","test_filter_category[MightyCraft Hardware]","api","Thu Apr 16 12:39:22 UTC 2026","broken","Thu Apr 16 12:39:33 UTC 2026","","test_filter_hand_tools","",""
" TC-01: 정상 로그인 시 200 OK와 토큰을 발급받는지 확인한다.(로그인 통과)","718","test_login_success","api","Thu Apr 16 12:35:16 UTC 2026","passed","Thu Apr 16 12:35:17 UTC 2026","","postman_test","",""
"","1682","test_google_search_pytyon","tests","Thu Apr 16 12:40:03 UTC 2026","passed","Thu Apr 16 12:40:04 UTC 2026","","test_google","",""
"","10774","test_filter_category[Pliers]","api","Thu Apr 16 12:36:22 UTC 2026","broken","Thu Apr 16 12:36:32 UTC 2026","","test_filter_hand_tools","",""
"","1143","test_saucedemo_checkout_e2e","api","Thu Apr 16 12:35:35 UTC 2026","passed","Thu Apr 16 12:35:36 UTC 2026","","test_commerce_e2e","",""
"","377","test_create_user_and_verify_db","api","Thu Apr 16 12:39:44 UTC 2026","passed","Thu Apr 16 12:39:45 UTC 2026","","test_integration","",""
"","10793","test_filter_category[Measures]","api","Thu Apr 16 12:36:44 UTC 2026","broken","Thu Apr 16 12:36:55 UTC 2026","","test_filter_hand_tools","",""
"TC-02: 비밀번호가 틀렸을 때 400 에러와 안내 메시지가 오는지 확인한다.(비밀번호 에러 방어 통과)","220","test_login_fail_wrong_password","api","Thu Apr 16 12:35:17 UTC 2026","passed","Thu Apr 16 12:35:17 UTC 2026","","postman_test","",""
"","10757","test_search_product","api","Thu Apr 16 12:39:48 UTC 2026","broken","Thu Apr 16 12:39:59 UTC 2026","","test_search_product","",""
"","10766","test_filter_category[Tool Belts]","api","Thu Apr 16 12:38:03 UTC 2026","broken","Thu Apr 16 12:38:14 UTC 2026","","test_filter_hand_tools","",""
"","10761","test_filter_category[Wrench]","api","Thu Apr 16 12:35:59 UTC 2026","broken","Thu Apr 16 12:36:10 UTC 2026","","test_filter_hand_tools","",""
"","206","test_create_new_user","api","Thu Apr 16 12:35:20 UTC 2026","passed","Thu Apr 16 12:35:20 UTC 2026","","test_api_post","",""
"","1324","test_google_selenium","tests","Thu Apr 16 12:40:01 UTC 2026","passed","Thu Apr 16 12:40:02 UTC 2026","","test_google","",""
"","360","test_2_delete_user","api","Thu Apr 16 12:35:21 UTC 2026","passed","Thu Apr 16 12:35:21 UTC 2026","","test_api_put_delete","",""
"","402","test_get_user_list","api","Thu Apr 16 12:35:19 UTC 2026","passed","Thu Apr 16 12:35:19 UTC 2026","","test_api_basic","",""
"","10746","test_filter_category[Safety Gear]","api","Thu Apr 16 12:38:37 UTC 2026","broken","Thu Apr 16 12:38:48 UTC 2026","","test_filter_hand_tools","",""
"","10771","test_filter_category[Screwdriver]","api","Thu Apr 16 12:36:10 UTC 2026","broken","Thu Apr 16 12:36:21 UTC 2026","","test_filter_hand_tools","",""
"","10771","test_filter_category[Grinder]","api","Thu Apr 16 12:37:07 UTC 2026","broken","Thu Apr 16 12:37:18 UTC 2026","","test_filter_hand_tools","",""
"TC-03: 발금받은 토큰(카드키)으로 내 정보를 성공적으로 조회한다.(토큰 연동해서 내 정보 조회 통과)","445","test_get_my_info_with_token","api","Thu Apr 16 12:35:17 UTC 2026","passed","Thu Apr 16 12:35:17 UTC 2026","","postman_test","",""
"","578","test_saucedemo_login_negative[standard_user-wrong_pw_123-Username and password do not match any user in this service]","api","Thu Apr 16 12:39:46 UTC 2026","passed","Thu Apr 16 12:39:47 UTC 2026","","test_negative_login","",""
"","483","test_1_update_user","api","Thu Apr 16 12:35:20 UTC 2026","failed","Thu Apr 16 12:35:21 UTC 2026","","test_api_put_delete","",""
"","842","test_cart_badge","api","Thu Apr 16 12:35:22 UTC 2026","passed","Thu Apr 16 12:35:22 UTC 2026","","test_cart_badge","",""
"","215","test_login_fail","api","Thu Apr 16 12:35:16 UTC 2026","passed","Thu Apr 16 12:35:16 UTC 2026","","login_test","",""
"","1","test_verify_user_in_local_db","api","Thu Apr 16 12:35:19 UTC 2026","passed","Thu Apr 16 12:35:19 UTC 2026","","postman_test","",""
"","10798","test_filter_category[Sander]","api","Thu Apr 16 12:37:18 UTC 2026","broken","Thu Apr 16 12:37:29 UTC 2026","","test_filter_hand_tools","",""
"","982","test_login_and_get_info","api","Thu Apr 16 12:35:15 UTC 2026","passed","Thu Apr 16 12:35:16 UTC 2026","","login_test","",""
"","1112","test_checkout","api","Thu Apr 16 12:35:24 UTC 2026","passed","Thu Apr 16 12:35:26 UTC 2026","","test_checkout","",""
"","10764","test_filter_category[Other]","api","Thu Apr 16 12:39:00 UTC 2026","broken","Thu Apr 16 12:39:10 UTC 2026","","test_filter_hand_tools","",""
